database,MALE,weeks_to_death,albumin_avg,idwg_percent_avg,pre_sbp_avg,crp_avg,albumin_std,idwg_percent_std,pre_sbp_std,crp_std,albumin_count,idwg_percent_count,pre_sbp_count,crp_count,patient_count
FMC_LA,0,34,3.5908,3.4502,130.044,,0.44908,2.5006,22.5438,,100,49,363,0,373
FMC_LA,0,35,3.66167,2.766,130.549,,0.42835,2.0262,22.2943,,108,33,366,0,380
FMC_LA,0,36,3.66677,2.8058,131.256,,0.39816,1.6089,21.506,,127,35,422,0,428
FMC_LA,0,37,3.63528,4.2451,129.353,,0.51105,3.6901,21.9174,,108,31,374,0,384
FMC_LA,0,38,3.62088,2.8672,129.372,,0.40793,2.0208,22.3264,,102,34,376,0,385
FMC_LA,0,39,3.6868,3.4937,130.221,,0.48312,2.3108,22.0853,,97,42,349,0,361
FMC_LA,0,40,3.64218,2.557,131.026,,0.39904,2.1809,21.268,,87,25,380,0,391
FMC_LA,0,41,3.66562,3.6514,129.967,,0.48865,2.6775,22.1675,,121,30,394,0,402
FMC_LA,0,42,3.5887,4.3234,128.852,,0.43395,2.9569,22.2321,,108,29,364,0,376
FMC_LA,0,43,3.59179,2.6386,131.16,,0.4671,2.2659,22.1278,,95,28,325,0,332
FMC_LA,0,44,3.57688,2.4647,128.847,,0.4718,2.2681,21.7273,,109,26,379,0,389
FMC_LA,0,45,3.73489,3.2628,128.709,,0.33176,2.5043,22.7213,,88,32,368,0,377
FMC_LA,0,46,3.67268,3.5985,129.048,,0.44363,2.6304,22.4193,,97,25,373,0,381
FMC_LA,0,47,3.68753,4.4477,130.497,,0.44391,2.3206,22.5094,,89,20,328,0,337
FMC_LA,0,48,3.62722,4.0472,131.283,,0.43711,2.941,23.2868,,97,19,361,0,370
FMC_LA,0,49,3.6669,3.8722,130.207,,0.41016,2.4575,20.301,,113,22,367,0,380
FMC_LA,0,50,3.63782,2.9272,130.14,,0.44025,2.7971,22.1301,,110,33,365,0,376
FMC_LA,0,51,3.65965,3.6602,128.9,,0.40362,2.1136,21.6009,,85,28,331,0,335
FMC_LA,0,52,3.61833,3.3918,129.76,,0.40615,2.8118,20.8818,,96,21,317,0,329
FMC_LA,0,53,3.7372,2.6627,130.238,,0.41567,2.0546,20.9825,,93,20,341,0,348
FMC_LA,0,54,3.69213,4.1303,130.128,,0.39449,2.6056,19.9287,,94,23,352,0,359
FMC_LA,0,55,3.70596,3.7688,128.775,,0.41307,2.8026,22.0327,,89,26,347,0,359
FMC_LA,0,56,3.66189,3.9523,129.271,,0.43211,2.2381,20.5612,,95,27,292,0,302
FMC_LA,0,57,3.74708,3.8216,130.372,,0.36842,2.0315,21.0385,,72,21,339,0,343
FMC_LA,0,58,3.66543,3.3765,130.994,,0.39367,2.2706,20.0423,,92,22,345,0,359
FMC_LA,0,59,3.64395,3.0289,129.464,,0.50063,2.0301,22.8381,,86,27,323,0,333
FMC_LA,0,60,3.58989,4.3425,130.013,,0.43725,3.5161,21.071,,89,29,309,0,313
FMC_LA,0,61,3.7031,2.6332,130.553,,0.38563,2.1515,20.0041,,84,21,311,0,320
FMC_LA,0,62,3.61711,3.4324,129.609,,0.44886,1.7987,20.7035,,83,20,330,0,336
FMC_LA,0,63,3.6994,3.3773,129.185,,0.46385,2.4174,21.6861,,83,27,336,0,341
FMC_LA,0,64,3.69879,2.9685,129.591,,0.32023,2.2995,19.5415,,91,26,313,0,318
FMC_LA,0,65,3.71514,3.3196,130.64,,0.39431,2.3261,21.6762,,72,23,289,0,297
FMC_LA,0,66,3.70776,2.8464,129.411,,0.39968,1.9391,19.9799,,76,17,309,0,320
FMC_LA,0,67,3.64527,4.44,130.387,,0.4038,4.4663,20.874,,93,26,323,0,326
FMC_LA,0,68,3.69035,4.2004,131.062,,0.39146,3.6882,21.3203,,86,22,306,0,316
FMC_LA,0,69,3.61616,3.2644,130.314,,0.42787,2.0666,20.8644,,73,28,290,0,297
FMC_LA,0,70,3.66301,3.4034,130.413,,0.34543,2.9683,20.2226,,83,14,305,0,310
FMC_LA,0,71,3.68082,3.4732,130.836,,0.40265,1.83,19.0667,,85,21,304,0,312
FMC_LA,0,72,3.65383,2.6668,129.428,,0.40809,2.016,21.9405,,81,19,313,0,321
FMC_LA,0,73,3.73963,3.2731,129.94,,0.38073,2.187,20.2994,,82,31,281,0,283
FMC_LA,0,74,3.75224,2.8241,131.602,,0.40217,1.9964,23.8143,,67,22,294,0,300
FMC_LA,0,75,3.73663,2.5456,130.219,,0.41363,1.0784,20.2626,,92,21,315,0,323
FMC_LA,0,76,3.72,4.0909,130.048,,0.38727,2.5745,21.0427,,71,11,273,0,283
FMC_LA,0,77,3.72358,4.1469,130.744,,0.44672,2.486,20.5468,,67,32,281,0,284
FMC_LA,0,78,3.68573,3.6036,131.599,,0.43636,2.6243,22.0078,,82,24,274,0,276
FMC_LA,0,79,3.65522,3.8813,129.694,,0.52422,2.8277,18.9423,,67,17,288,0,293
FMC_LA,0,80,3.6995,3.1959,129.64,,0.41559,2.2293,20.5156,,80,23,283,0,295
FMC_LA,0,81,3.75957,3.9825,129.06,,0.31866,1.4376,21.414,,69,26,268,0,275
FMC_LA,0,82,3.75328,4.2409,130.315,,0.45892,2.6272,21.0159,,64,24,270,0,275
FMC_LA,0,83,3.8088,3.5455,131.071,,0.31853,1.7661,21.7883,,75,24,296,0,299
FMC_LA,0,84,3.71824,3.3186,131.286,,0.42299,2.2145,20.4835,,74,20,287,0,297
FMC_LA,0,85,3.61403,3.3039,130.651,,0.41845,2.0578,23.1406,,67,15,255,0,266
FMC_LA,0,86,3.65079,3.8236,129.45,,0.43436,3.8405,21.4895,,63,20,258,0,262
FMC_LA,0,87,3.7168,2.6577,132.152,,0.41467,2.1087,21.0479,,75,20,270,0,277
FMC_LA,0,88,3.7128,4.4952,130.806,,0.40679,4.0649,21.8738,,75,19,288,0,294
FMC_LA,0,89,3.67162,3.5164,132.051,,0.43786,2.6288,22.4517,,68,22,256,0,263
FMC_LA,0,90,3.59209,3.7146,129.057,,0.43489,1.9434,20.5246,,67,16,263,0,267
FMC_LA,0,91,3.71988,3.4114,132.622,,0.42208,1.8189,22.7639,,80,19,249,0,255
FMC_LA,0,92,3.75527,3.1494,131.325,,0.43549,2.6806,20.3402,,74,17,271,0,278
FMC_LA,0,93,3.73188,4.0428,131.594,,0.39908,2.5518,21.1135,,69,25,266,0,279
FMC_LA,0,94,3.714,4.3895,130.149,,0.34834,2.5605,23.004,,65,18,262,0,268
FMC_LA,0,95,3.67115,3.0581,132.372,,0.38181,2.1085,22.0848,,61,17,239,0,247
FMC_LA,0,96,3.64826,3.7215,131.603,,0.52046,2.6436,21.6025,,69,20,272,0,275
FMC_LA,0,97,3.67714,3.3177,131.47,,0.43915,2.3304,19.522,,70,26,264,0,274
FMC_LA,0,98,3.61824,3.1874,130.626,,0.40416,2.0094,21.2958,,51,22,227,0,235
FMC_LA,0,99,3.61027,4.0085,130.56,,0.45216,2.2973,21.0762,,75,21,248,0,253
FMC_LA,0,100,3.76691,3.212,132.564,,0.35781,2.3684,21.3598,,55,25,257,0,265
FMC_LA,0,101,3.78036,4.043,130.552,,0.33166,2.0063,20.438,,56,21,248,0,251
FMC_LA,0,102,3.69845,3.2751,132.637,,0.44603,2.6938,21.6379,,58,22,245,0,250
FMC_LA,0,103,3.66283,3.508,130.277,,0.39229,2.5677,22.6828,,60,16,249,0,251
FMC_LA,0,104,3.75238,3.1787,131.393,,0.34191,2.8508,23.2247,,63,20,229,0,234
FMC_LA,1,1,3.35607,2.7586,121.639,,0.70527,2.0472,23.9845,,61,33,388,0,442
FMC_LA,1,2,3.36443,2.6285,123.153,,0.58448,1.9479,22.7339,,122,56,562,0,607
FMC_LA,1,3,3.45062,2.9514,122.474,,0.61637,2.057,20.9041,,177,46,635,0,691
FMC_LA,1,4,3.47587,3.2049,126.914,,0.5577,2.2051,23.6438,,167,42,686,0,724
FMC_LA,1,5,3.38869,2.9657,126.159,,0.56079,2.4649,22.5549,,191,57,698,0,727
FMC_LA,1,6,3.46739,3.4443,126.576,,0.55246,3.6665,23.3986,,218,58,701,0,728
FMC_LA,1,7,3.57125,2.8113,125.971,,0.51365,2.3254,22.4109,,200,35,715,0,739
FMC_LA,1,8,3.58624,3.071,127.765,,0.53869,1.9046,22.5471,,202,56,701,0,731
FMC_LA,1,9,3.55636,3.2988,127.351,,0.52273,2.415,21.4041,,195,64,678,0,693
FMC_LA,1,10,3.56613,3.0958,128.717,,0.55956,2.244,22.6095,,194,52,692,0,713
FMC_LA,1,11,3.57273,3.2274,127.479,,0.46323,2.505,21.1601,,172,40,668,0,687
FMC_LA,1,12,3.64811,3.4227,128.315,,0.57793,2.2511,21.3664,,190,56,644,0,674
FMC_LA,1,13,3.55216,2.7045,129.178,,0.53691,2.3069,23.8897,,194,50,676,0,698
FMC_LA,1,14,3.54711,3.1598,128.448,,0.51506,2.64,21.7325,,187,43,656,0,680
FMC_LA,1,15,3.66177,3.4061,129.806,,0.4679,2.3522,20.5088,,158,53,623,0,633
FMC_LA,1,16,3.55111,3.3579,127.645,,0.51646,2.5614,21.6464,,180,55,659,0,680
FMC_LA,1,17,3.64309,3.0569,130.528,,0.51815,2.236,22.3261,,191,54,646,0,675
FMC_LA,1,18,3.59142,3.4903,129.216,,0.51209,3.0339,21.4026,,176,45,635,0,649
FMC_LA,1,19,3.60878,3.1394,130.84,,0.49466,2.2706,21.7306,,172,51,620,0,641
FMC_LA,1,20,3.67396,3.416,128.354,,0.4333,2.8769,21.7954,,182,44,624,0,646
FMC_LA,1,21,3.61925,3.245,130.264,,0.49887,2.1779,22.6029,,159,45,621,0,636
FMC_LA,1,22,3.56068,2.8788,130.694,,0.48974,1.8802,20.7953,,161,48,608,0,624
FMC_LA,1,23,3.65681,3.2256,129.804,,0.51802,3.3868,22.0759,,182,48,626,0,649
FMC_LA,1,24,3.68168,3.7045,129.4,,0.47573,2.4337,21.3735,,167,45,592,0,603
FMC_LA,1,25,3.69389,3.5599,130.134,,0.48011,2.4588,22.2666,,180,49,603,0,624
FMC_LA,1,26,3.67584,3.4376,130.508,,0.48328,2.4851,21.8606,,190,53,597,0,618
FMC_LA,1,27,3.65103,2.7631,129.754,,0.44582,2.1062,20.6674,,155,48,586,0,605
FMC_LA,1,28,3.71192,3.3812,130.913,,0.43159,2.4987,21.6781,,167,45,572,0,583
FMC_LA,1,29,3.67914,3.2406,129.008,,0.46677,1.912,21.4776,,162,50,604,0,624
FMC_LA,1,30,3.67338,3.5069,131.06,,0.47944,2.7379,21.1638,,148,47,566,0,584
FMC_LA,1,31,3.69053,3.6551,129.402,,0.42068,2.9852,21.6242,,152,45,560,0,575
FMC_LA,1,32,3.69514,4.5454,132.156,,0.41528,2.776,20.4927,,175,40,572,0,593
FMC_LA,1,33,3.75756,3.2519,128.512,,0.45001,1.6611,19.7427,,160,44,561,0,582
FMC_LA,1,34,3.67113,3.289,131.913,,0.42864,2.0993,22.2343,,150,43,550,0,561
FMC_LA,1,35,3.7416,3.3149,131.317,,0.4469,2.2266,22.0004,,144,40,520,0,536
FMC_LA,1,36,3.74928,3.4642,131.121,,0.39046,2.2178,20.7878,,152,45,569,0,587
FMC_LA,1,37,3.72541,3.6143,130.528,,0.44645,2.4629,21.0312,,148,44,540,0,556
FMC_LA,1,38,3.72779,2.7546,131.099,,0.53285,1.5258,19.6914,,145,42,533,0,549
FMC_LA,1,39,3.75187,3.1468,133.404,,0.44459,2.1783,22.4658,,134,41,513,0,533
FMC_LA,1,40,3.70138,2.9756,131.283,,0.41339,2.4662,21.0721,,152,51,552,0,564
FMC_LA,1,41,3.71957,2.6636,131.224,,0.42655,2.1421,20.9124,,140,41,505,0,524
FMC_LA,1,42,3.75993,2.8136,130.954,,0.39678,2.0376,20.9307,,144,42,538,0,550
FMC_LA,1,43,3.77161,3.5562,132.037,,0.50859,3.712,21.6129,,137,37,493,0,505
FMC_LA,1,44,3.71952,2.9372,132.192,,0.52496,2.4312,19.8573,,146,48,494,0,511
FMC_LA,1,45,3.67918,3.4884,131.894,,0.46007,3.363,21.3478,,146,38,519,0,535
FMC_LA,1,46,3.74029,3.5223,130.072,,0.40967,2.4566,22.5546,,140,42,511,0,520
FMC_LA,1,47,3.80967,3.2027,131.958,,0.39158,2.4996,21.3836,,123,38,501,0,509
FMC_LA,1,48,3.68023,3.2754,131.993,,0.43065,2.6393,21.2179,,130,36,461,0,484
FMC_LA,1,49,3.78739,3.1827,131.444,,0.44681,1.9148,21.5121,,119,35,498,0,514
FMC_LA,1,50,3.80258,3.748,132.512,,0.35624,3.0479,21.192,,120,35,467,0,482
FMC_LA,1,51,3.72912,3.6434,132.145,,0.44107,1.9894,21.5306,,137,34,491,0,501
FMC_LA,1,52,3.78848,3.1993,131.344,,0.43275,1.8443,21.497,,138,34,477,0,486
FMC_LA,1,53,3.7826,3.4748,132.584,,0.38706,3.149,22.363,,123,37,461,0,476
FMC_LA,1,54,3.65902,4.0717,131.831,,0.43457,3.6272,20.1109,,132,29,456,0,470
FMC_LA,1,55,3.8377,3.9351,132.439,,0.4187,3.7783,21.8277,,135,37,497,0,508
FMC_LA,1,56,3.72717,3.0481,132.824,,0.41203,2.3442,21.6479,,120,36,444,0,457
FMC_LA,1,57,3.70644,2.3353,132.627,,0.45392,1.4221,20.9092,,104,33,421,0,437
FMC_LA,1,58,3.76565,2.9701,132.034,,0.391,2.3229,21.443,,115,28,443,0,456
FMC_LA,1,59,3.80642,2.8853,131.323,,0.43057,1.7618,21.4203,,134,37,470,0,486
FMC_LA,1,60,3.758,3.5986,133.141,,0.43256,1.9971,21.2182,,120,41,446,0,452
FMC_LA,1,61,3.77339,2.6737,134.017,,0.42298,1.8165,20.311,,115,32,421,0,438
FMC_LA,1,62,3.82916,3.8447,132.463,,0.3495,2.7266,19.8505,,119,29,436,0,456
FMC_LA,1,63,3.77769,3.5475,131.464,,0.43143,2.5196,21.6039,,108,30,405,0,420
FMC_LA,1,64,3.80861,3.2646,131.899,,0.44832,1.9686,21.8102,,108,33,447,0,459
FMC_LA,1,65,3.7893,2.9739,133.6,,0.43414,1.9,21.219,,129,39,415,0,428
FMC_LA,1,66,3.70018,3.7159,132.745,,0.46328,4.2317,20.5734,,111,35,411,0,430
FMC_LA,1,67,3.80992,3.5521,133.332,,0.37408,2.4227,20.3505,,125,30,397,0,410
FMC_LA,1,68,3.824,2.8084,131.149,,0.36987,1.6788,20.9135,,105,29,430,0,440
FMC_LA,1,69,3.7587,2.2706,134.035,,0.41074,1.6096,21.9922,,115,32,424,0,437
FMC_LA,1,70,3.80592,2.2554,133.23,,0.38712,1.7947,20.1954,,103,33,392,0,403
FMC_LA,1,71,3.78,2.6914,133.023,,0.38188,1.6126,21.5177,,109,25,398,0,412
FMC_LA,1,72,3.83185,3.0389,130.891,,0.41057,1.7507,20.8671,,108,29,421,0,434
FMC_LA,1,73,3.82376,2.9782,134.026,,0.39501,1.921,22.1013,,93,28,390,0,400
FMC_LA,1,74,3.82176,3.3099,132.463,,0.40348,1.752,20.1197,,91,26,378,0,389
FMC_LA,1,75,3.78255,3.0797,131.761,,0.41517,2.2395,20.7877,,98,25,401,0,410
FMC_LA,1,76,3.72454,3.2949,133,,0.43966,1.6131,21.9663,,97,31,379,0,391
FMC_LA,1,77,3.85495,3.1083,133.772,,0.44986,1.3331,21.7598,,109,31,416,0,421
FMC_LA,1,78,3.74009,2.7819,134.447,,0.39694,1.7664,20.5384,,108,33,367,0,375
FMC_LA,1,79,3.82085,2.8659,131.584,,0.42979,1.9142,21.8084,,106,29,394,0,402
FMC_LA,1,80,3.83725,3.1933,131.039,,0.40388,1.9035,20.1262,,80,28,358,0,367
FMC_LA,1,81,3.80147,3.0301,132.969,,0.43028,2.0731,22.7339,,102,30,387,0,403
FMC_LA,1,82,3.85081,3.5754,133.701,,0.44207,2.6898,21.4279,,111,20,365,0,377
FMC_LA,1,83,3.75453,2.6347,133.097,,0.41466,2.1027,19.1428,,86,28,352,0,365
FMC_LA,1,84,3.76444,2.4663,133.181,,0.42149,1.6419,21.0234,,108,21,365,0,375
FMC_LA,1,85,3.86121,2.7012,131.126,,0.40445,1.8588,21.5458,,91,25,366,0,378
FMC_LA,1,86,3.77701,2.7568,134.045,,0.39748,1.348,21.7593,,77,32,355,0,367
FMC_LA,1,87,3.85156,3.5218,134.379,,0.37485,2.7873,21.4178,,90,27,351,0,361
FMC_LA,1,88,3.82079,2.6871,132.121,,0.3819,2.6433,21.4009,,89,28,355,0,369
FMC_LA,1,89,3.88622,2.7958,131.448,,0.32686,1.3118,21.8122,,90,27,324,0,336
FMC_LA,1,90,3.81769,4.0286,134.475,,0.4122,4.1354,20.5084,,104,30,383,0,397
FMC_LA,1,91,3.81443,2.5748,132.393,,0.37518,2.0045,20.5502,,88,23,333,0,343
FMC_LA,1,92,3.84284,2.715,131.51,,0.44684,1.7066,20.2019,,95,26,341,0,353
FMC_LA,1,93,3.81092,2.5639,131.023,,0.38114,1.6182,23.169,,76,33,343,0,353
FMC_LA,1,94,3.84633,4.0575,131.039,,0.34401,5.0081,20.896,,90,23,337,0,348
FMC_LA,1,95,3.81791,2.6534,133.833,,0.48304,1.9076,22.2689,,91,23,335,0,345
FMC_LA,1,96,3.87255,2.4549,135.139,,0.43378,1.3224,19.3189,,94,30,332,0,346
FMC_LA,1,97,3.83425,3.3439,134.017,,0.44772,1.3124,22.733,,87,23,350,0,357
FMC_LA,1,98,3.75895,2.9148,131.879,,0.476,1.6202,20.956,,86,23,331,0,338
FMC_LA,1,99,3.79655,2.6221,133.648,,0.37439,1.9542,21.326,,87,26,324,0,334
FMC_LA,1,100,3.89052,3.5571,132.997,,0.39095,2.4687,20.6358,,77,25,310,0,326
FMC_LA,1,101,3.83044,3.2709,132.754,,0.41766,2.2084,21.7898,,90,17,333,0,346
FMC_LA,1,102,3.87024,2.7756,132.233,,0.34628,2.4219,23.6094,,83,11,305,0,317
FMC_LA,1,103,3.82314,3.1454,134.021,,0.39261,1.6064,20.8411,,86,34,333,0,350
FMC_LA,1,104,3.88869,3.3602,135.858,,0.43398,2.06,21.6959,,84,28,310,0,322
RRI,0,1,3.26261,3.5915,140.251,70.633,0.66004,2.5849,32.722,53.3155,222,1876,2111,3,890
RRI,0,2,3.26123,3.5949,141.917,76.5,0.64429,2.4917,31.5857,57.4677,276,2253,2510,6,1016
RRI,0,3,3.2705,3.5765,142.559,49.033,0.64017,2.5017,30.2766,45.3438,278,2437,2687,9,1064
RRI,0,4,3.22081,3.5966,142.402,41.617,0.60333,2.3997,30.4486,43.6808,298,2551,2808,6,1088
RRI,0,5,3.33213,3.6578,143.884,76.4,0.60362,2.3963,31.5929,43.9535,305,2510,2764,4,1049
RRI,0,6,3.35195,3.6662,145.743,33.48,0.58336,2.2803,30.5936,30.8797,256,2435,2646,5,1003
RRI,0,7,3.46565,3.634,145.411,57.644,0.54902,2.1543,30.1722,41.0585,262,2417,2620,9,987
RRI,0,8,3.31226,3.7091,144.754,53.66,0.60986,2.2827,29.8454,35.0516,261,2401,2592,5,997
RRI,0,9,3.4,3.6844,145.696,57.371,0.57407,2.3691,29.8251,45.7258,271,2375,2570,7,979
RRI,0,10,3.34314,3.654,146.172,54.857,0.54254,2.2063,30.8259,53.9668,255,2412,2584,7,962
RRI,0,11,3.44825,3.6655,145.467,32.317,0.54048,2.0955,30.0531,27.1932,257,2385,2540,6,964
RRI,0,12,3.4502,3.6646,146.576,43,0.538,2.2045,30.2726,23.0682,249,2313,2466,6,944
RRI,0,13,3.43398,3.6917,146.538,35,0.55448,2.3191,29.2233,25.8769,259,2285,2444,8,927
RRI,0,14,3.53485,3.6623,146.192,57.033,0.514,2.083,29.2361,37.0422,241,2308,2462,3,929
RRI,0,15,3.50636,3.6794,146.997,45.75,0.49336,2.195,30.1361,34.8142,236,2303,2456,6,920
RRI,0,16,3.49592,3.6411,147.557,17.875,0.53926,2.0508,29.466,8.4306,245,2225,2390,4,901
RRI,0,17,3.54444,3.7514,147.904,37.575,0.51994,2.2489,29.3378,22.0161,225,2213,2345,4,877
RRI,0,18,3.57083,3.7874,148.348,46.967,0.4836,2.1582,29.8534,51.6324,240,2205,2342,3,872
RRI,0,19,3.51121,3.739,148.448,55.6,0.50592,2.2003,30.8247,43.0368,223,2224,2366,4,899
RRI,0,20,3.56872,3.6998,148.436,23.55,0.5038,2.0719,29.7402,24.7787,243,2243,2373,4,885
RRI,0,21,3.52718,3.7815,148.096,37.8,0.46616,2.3371,29.9516,37.1877,206,2245,2379,4,892
RRI,0,22,3.57243,3.7292,148.222,28.4,0.44353,2.1561,30.0736,,243,2185,2304,1,866
RRI,0,23,3.5678,3.6945,148.508,26.167,0.4756,2.0133,29.7926,13.7049,236,2185,2317,3,860
RRI,0,24,3.5986,3.697,149.157,26.04,0.47581,2.087,29.651,25.0518,215,2180,2294,5,849
RRI,0,25,3.54619,3.6419,148.342,37.433,0.44497,2.0917,29.6766,15.0766,210,2221,2326,3,870
RRI,0,26,3.55685,3.6825,148.911,49.233,0.45994,2.0868,29.3513,39.0683,241,2231,2349,3,869
RRI,0,27,3.59111,3.6553,148.379,28.22,0.46263,2.1287,28.9805,18.4256,225,2183,2301,5,846
RRI,0,28,3.57513,3.7297,148.837,31.167,0.45507,2.2214,29.633,41.4317,193,2137,2263,3,835
RRI,0,29,3.58111,3.8281,147.768,70.2,0.45334,2.282,29.379,,217,2159,2274,1,836
RRI,0,30,3.56681,3.6694,148.875,33.536,0.43894,2.0657,29.5162,29.6916,229,2172,2287,11,851
RRI,0,31,3.62982,3.7143,149.096,21.35,0.40683,2.1329,28.9903,12.2487,218,2140,2245,4,838
RRI,0,32,3.5732,3.7299,149.671,38.5,0.44513,2.1639,29.7453,36.415,194,2129,2210,4,813
RRI,0,33,3.63232,3.6796,149.243,39.1,0.49141,2.0376,29.0492,16.8058,198,2117,2220,4,810
RRI,0,34,3.61139,3.7315,150.535,19.917,0.4379,2.0932,28.9925,9.7023,202,2102,2202,6,813
RRI,0,35,3.60421,3.7157,149.515,15.267,0.42728,2.1229,28.4444,8.2984,214,2162,2263,3,839
RRI,0,36,3.60096,3.6561,150.454,37.7,0.44101,2.0753,28.1083,,208,2104,2208,1,813
RRI,0,37,3.63725,3.6586,150.724,31.7,0.46257,2.0792,28.2345,13.7999,204,2053,2153,6,782
RRI,0,38,3.62951,3.7762,150.776,25.433,0.4515,2.2221,28.5139,17.7621,183,2015,2113,6,775
RRI,0,39,3.6733,3.7014,150.966,20.1,0.38371,2.1108,28.2585,16.2635,206,2029,2135,2,785
RRI,0,40,3.68507,3.6584,151.04,18.9,0.43872,2.1335,28.7607,17.9605,201,2019,2120,2,773
RRI,0,41,3.61087,3.6769,150.422,42.525,0.48088,2.1026,28.2303,19.3484,184,1973,2059,4,752
RRI,0,42,3.6199,3.663,150.406,36.85,0.46625,1.9973,28.5333,27.7251,191,1993,2094,4,759
RRI,0,43,3.64635,3.7,150.973,23.6,0.39854,2.0741,28.1114,14.1278,192,1957,2069,4,761
RRI,0,44,3.67194,3.7008,151.056,20.367,0.43839,2.0938,28.6874,12.067,196,1953,2045,3,743
RRI,0,45,3.66089,3.7001,151.743,27.15,0.4723,1.9862,29.1007,16.4756,179,1875,1975,2,727
RRI,0,46,3.66,3.6846,151.323,64.6,0.49468,1.9559,29.1811,30.3774,175,1894,1974,5,723
RRI,0,47,3.62841,3.6907,152.404,16.567,0.42707,2.0702,29.3885,7.859,176,1895,1994,3,727
RRI,0,48,3.65503,3.685,151.602,23,0.39725,1.9918,28.9149,16.9706,189,1857,1951,2,711
RRI,0,49,3.64757,3.6789,152.26,21.4,0.4694,2.0107,29.1848,12.1085,185,1850,1929,6,703
RRI,0,50,3.66237,3.6726,151.694,40.94,0.48153,2.0102,29.7252,48.2809,186,1839,1930,5,709
RRI,0,51,3.66047,3.675,153.17,57.325,0.41613,2.0244,29.4644,40.985,172,1810,1895,4,701
RRI,0,52,3.62541,3.6886,151.561,15.7,0.41742,2.0397,28.5793,10.0409,181,1774,1854,2,682
RRI,0,53,3.70722,3.6059,152.357,28.867,0.39776,1.9716,28.8018,9.8007,180,1790,1859,3,688
RRI,0,54,3.66753,3.5711,152.295,17.04,0.4543,1.8523,29.0572,8.3299,154,1785,1865,5,689
RRI,0,55,3.64888,3.7262,153.018,25.1,0.45724,2.1045,28.5102,15.9507,178,1792,1864,5,679
RRI,0,56,3.68976,3.729,152.109,22.06,0.37346,2.1222,28.859,23.0353,166,1765,1848,5,674
RRI,0,57,3.66595,3.6994,152.108,22.62,0.42628,2.0539,28.5172,18.1906,185,1722,1789,5,652
RRI,0,58,3.66561,3.6609,151.268,16.3,0.44989,1.8938,27.8978,8.5662,157,1665,1731,5,631
RRI,0,59,3.71235,3.6795,152.379,16.933,0.4334,1.9992,27.6826,11.1733,170,1643,1723,3,633
RRI,0,60,3.66824,3.6728,152.261,27.15,0.40909,1.981,27.4951,21.2839,148,1625,1708,2,629
RRI,0,61,3.7,3.7039,152.573,47.4,0.3618,2.1241,28.2755,41.2901,168,1642,1696,3,626
RRI,0,62,3.72028,3.6823,152.44,32.8,0.38061,1.9167,27.3356,,143,1638,1693,1,619
RRI,0,63,3.67442,3.6711,153.608,20,0.44319,1.9809,28.9056,18.1019,172,1626,1716,2,639
RRI,0,64,3.73191,3.6788,152.39,62.5,0.36002,1.9654,27.9074,54.0847,141,1594,1670,4,615
RRI,0,65,3.70347,3.6768,152.702,12.1,0.36598,1.8496,28.7327,,173,1602,1663,1,604
RRI,0,66,3.71032,3.6571,153.705,,0.37902,2.0456,28.6504,,155,1577,1634,0,598
RRI,0,67,3.71111,3.6703,152.443,65.6,0.45483,2.0055,28.5911,85.7013,144,1592,1648,2,608
RRI,0,68,3.75472,3.6727,152.395,29.5,0.37614,1.9797,27.2348,,159,1592,1657,1,606
RRI,0,69,3.68503,3.7159,152.393,14.433,0.3439,2.0455,28.0679,4.5786,167,1540,1607,3,596
RRI,0,70,3.74183,3.6579,152.542,,0.37269,1.8704,28.319,,153,1556,1629,0,598
RRI,0,71,3.70922,3.6805,152.793,5.65,0.40636,1.9998,28.3413,0.495,141,1559,1635,2,601
RRI,0,72,3.71772,3.7177,153.377,16.5,0.43545,2.0195,28.661,9.051,158,1588,1654,2,601
RRI,0,73,3.69342,3.6262,153.286,32.233,0.33803,2.113,28.0471,5.252,152,1568,1631,3,595
RRI,0,74,3.71575,3.6983,154.451,,0.36231,1.9422,28.0025,,146,1529,1586,0,580
RRI,0,75,3.75252,3.6323,153.336,,0.36223,1.9401,27.6568,,139,1528,1587,0,575
