database,MALE,weeks_to_death,albumin_avg,idwg_percent_avg,pre_sbp_avg,crp_avg,albumin_std,idwg_percent_std,pre_sbp_std,crp_std,albumin_count,idwg_percent_count,pre_sbp_count,crp_count,patient_count
KfH-Europe,0,62,3.640332393,2.922384595,135.2032537,21.41806777,0.531310425,1.482109244,22.32105055,30.16907917,266,12792,12880,377,4520
KfH-Europe,0,63,3.682275982,2.900767899,135.1202852,19.75587651,0.4617236,1.570390337,22.45065065,33.51481368,292,12721,12774,402,4484
KfH-Europe,0,64,3.636091351,2.930461968,135.3380487,19.3412764,0.46246838,1.5729353,22.02954862,27.56958759,270,12636,12717,384,4458
KfH-Europe,0,65,3.647803636,2.946981837,134.8802034,19.15358696,0.472428877,2.175829215,22.00257581,28.90329417,270,12534,12616,381,4417
KfH-Europe,0,66,3.633221686,2.970138085,134.7721373,21.99644184,0.485714303,2.414054481,22.14082417,34.20504551,226,12403,12465,365,4379
KfH-Europe,0,67,3.670061784,2.930567472,134.6777539,18.12818798,0.53786714,1.715603798,22.51067544,32.76209715,220,12342,12397,356,4348
KfH-Europe,0,68,3.700233086,2.927127038,134.8082629,16.52709333,0.425887544,1.500288031,22.41347957,22.61754872,258,12229,12286,389,4314
KfH-Europe,0,69,3.68053921,2.925909471,134.8270321,19.0350628,0.48207802,1.614422029,22.28060589,31.10336733,215,12157,12243,367,4291
KfH-Europe,0,70,3.702778129,2.942210056,134.8594924,19.15775382,0.430649903,2.244366739,22.48634259,27.17266838,270,12092,12153,391,4268
KfH-Europe,0,71,3.679864255,2.949038737,134.6345321,18.25369602,0.486111142,2.138936942,21.88343668,29.27773804,244,11983,12054,363,4229
KfH-Europe,0,72,3.669576169,2.942353417,135.0080233,19.53349386,0.505573762,1.805495695,21.74637989,31.33570837,256,11902,11947,370,4198
KfH-Europe,0,73,3.735129292,2.915883009,135.0088526,17.2535,0.448376668,1.659468312,22.25564256,24.61219395,249,11824,11901,365,4164
KfH-Europe,0,74,3.626902588,2.951475214,135.1556077,17.204625,0.457757069,1.670313733,22.37819941,25.37652157,261,11819,11896,373,4158
KfH-Europe,0,75,3.691971121,2.920972139,135.0720827,23.40988636,0.52842772,2.121300329,22.21223812,32.88848656,221,11742,11816,318,4145
KfH-Europe,0,76,3.650462546,2.916015741,135.3366318,20.94487817,0.455308686,1.747184012,22.29606023,34.24840528,221,11634,11748,360,4125
KfH-Europe,0,77,3.686866204,2.921357329,135.3084805,16.95576812,0.482999039,1.718615223,22.04464492,21.92596807,264,11595,11672,358,4086
KfH-Europe,0,78,3.728966195,2.934908109,135.179343,18.96344795,0.457098791,1.580305761,22.40788531,31.1289605,235,11513,11531,367,4062
KfH-Europe,0,79,3.739059819,2.930673126,134.9601216,18.67218023,0.454035888,1.550428576,22.07934278,35.26672431,224,11445,11514,357,4035
KfH-Europe,0,80,3.739422864,2.929736565,135.1037589,20.39496032,0.532226715,1.83241814,22.37658864,32.88841633,223,11379,11446,332,4010
KfH-Europe,0,81,3.723321986,2.93916425,135.1578876,19.84867992,0.458913036,1.480253528,22.27455558,28.67740814,222,11229,11295,349,3971
KfH-Europe,0,82,3.689904726,2.92317582,134.9515903,22.67070552,0.49579307,1.678551666,22.18880067,52.57546838,209,11185,11233,340,3947
KfH-Europe,0,83,3.740119174,2.965613011,135.0585044,18.4082622,0.446165921,1.988421521,22.18489926,25.38847811,222,11060,11135,338,3903
KfH-Europe,0,84,3.703397667,3.000624319,135.4509063,21.3561828,0.513821261,2.290218517,22.6033554,36.19674691,224,11056,11128,327,3899
KfH-Europe,0,85,3.695268341,2.956250391,135.2112757,18.40657807,0.475240911,1.647568221,22.12718245,24.22990543,216,10986,11052,310,3865
KfH-Europe,0,86,3.752684921,2.988690841,135.615728,15.77127399,0.444469773,2.28642316,22.32383111,23.6772007,261,10929,10977,349,3842
KfH-Europe,0,87,3.705066808,2.943458664,135.2988594,19.02151175,0.460688608,1.61384681,22.30990421,29.27646396,221,10805,10830,321,3806
KfH-Europe,0,88,3.708963853,2.979488105,135.6359416,20.52611672,0.47936812,1.989864511,22.48747683,34.47860371,225,10703,10758,312,3778
KfH-Europe,0,89,3.772229129,2.948367648,135.7831424,16.14129689,0.445277896,1.646208152,22.48963582,25.52127975,209,10728,10737,326,3763
KfH-Europe,0,90,3.710509196,2.948359057,135.289893,17.22385859,0.489748718,1.526705166,22.24323435,28.89673494,227,10610,10690,346,3755
KfH-Europe,0,91,3.645551193,3.001657515,135.2331352,17.73677051,0.557018216,2.032450348,22.35650448,28.82484839,207,10546,10571,335,3709
KfH-Europe,0,92,3.688059564,2.967213139,135.3215327,19.13594502,0.50121412,2.059032704,22.46811482,35.42122212,197,10468,10528,302,3689
KfH-Europe,0,93,3.758245243,2.975574935,135.4363235,19.35802974,0.487118876,1.877773158,22.49288985,40.15413293,189,10417,10486,276,3666
KfH-Europe,0,94,3.762167919,2.973740753,135.5229613,18.48127119,0.448405482,1.712572293,22.43677183,32.54969628,199,10365,10425,307,3639
KfH-Europe,0,95,3.719605966,2.953530651,135.3521407,14.69735714,0.478452494,1.857879439,22.385881,31.00063483,179,10419,10430,287,3641
KfH-Europe,0,96,3.725768333,2.998665915,135.5875012,14.88607362,0.500292132,2.322189924,22.43781328,21.55737118,232,10373,10408,338,3629
KfH-Europe,0,97,3.733733228,2.997383321,135.559016,16.94265851,0.460348465,2.290711086,22.21585359,33.80606103,196,10285,10310,292,3600
KfH-Europe,0,98,3.730605485,2.917604608,135.7375956,18.3264693,0.504367585,1.369892758,22.52071593,27.28484098,205,10192,10201,323,3578
KfH-Europe,0,99,3.741197942,2.936895727,135.6559412,16.8238945,0.450057661,1.654239187,22.17680825,24.69513073,232,10121,10150,306,3554
KfH-Europe,0,100,3.733876507,2.969895537,135.5168411,24.07894231,0.495622008,2.050012329,21.9604132,55.05071009,213,10117,10146,326,3534
KfH-Europe,0,101,3.706348779,2.989915385,135.8179989,18.29120996,0.515554492,1.767107794,22.42999758,26.13751752,175,10003,10006,296,3519
KfH-Europe,0,102,3.800592378,2.970292611,135.7352916,20.23892157,0.504852063,1.97570547,22.19863297,35.72391813,191,9922,9959,316,3495
KfH-Europe,0,103,3.664857973,2.95586416,135.7904488,18.94831579,0.45415171,1.699035082,22.35956502,36.18755087,202,9776,9818,294,3445
KfH-Europe,0,104,3.763928571,2.959567895,135.6943903,12.83992424,0.454385369,1.793844612,22.13534026,16.22910638,86,9781,9800,134,3428
KfH-Europe,1,1,3.23990541,2.706768799,122.3537122,68.68762539,0.705731395,1.824850638,25.1659291,77.09101562,396,16642,18611,687,6962
KfH-Europe,1,2,3.272485305,2.771370614,124.4608198,59.47558156,0.664881339,2.020310241,24.62951699,63.81117456,393,19201,20684,777,7511
KfH-Europe,1,3,3.336056947,2.81124517,125.5922783,54.12168696,0.70207939,1.922823734,24.5772852,61.3513575,506,20548,21735,791,7827
KfH-Europe,1,4,3.423892522,2.844603607,126.026783,44.97211207,0.621536419,1.813830798,24.15451255,49.9362397,486,21568,22622,805,8097
KfH-Europe,1,5,3.407298376,2.85982112,126.814175,50.00614401,0.640897598,1.802833009,24.04810391,56.88545,495,22246,23106,794,8219
KfH-Europe,1,6,3.407496171,2.872473495,127.1694539,43.65366496,0.642118298,1.588134404,23.71765579,48.3269895,514,22641,23423,835,8317
KfH-Europe,1,7,3.400067413,2.900737687,127.6551684,43.66268542,0.607775205,1.586134135,23.68452867,61.91932366,515,23029,23740,835,8423
KfH-Europe,1,8,3.412924115,2.90487165,128.0333582,40.87688574,0.616023908,1.729892759,23.62322361,49.91527812,518,23173,23855,833,8461
KfH-Europe,1,9,3.428900251,2.909130968,128.3001709,36.42373563,0.608773231,1.706310804,23.69075726,43.97012333,499,23496,24089,787,8527
KfH-Europe,1,10,3.478762316,2.941641303,128.5873169,36.70404978,0.574724877,1.945668757,23.23018604,41.85916519,557,23608,24134,812,8520
KfH-Europe,1,11,3.552625317,2.95532217,128.4965536,31.14918831,0.572770472,1.715306641,22.9743931,38.71526935,571,23566,24049,825,8489
KfH-Europe,1,12,3.506176491,2.964481897,128.8817251,33.3956626,0.550497358,1.933786822,22.98762848,41.93189305,518,23364,23904,775,8445
KfH-Europe,1,13,3.504501611,2.97194776,129.1956506,34.61921755,0.577812565,1.705361675,22.92989891,42.74478856,494,23500,23936,777,8441
KfH-Europe,1,14,3.45742592,2.97307525,129.36836,34.23175,0.586159201,1.650648995,22.83119819,45.40179903,478,23423,23885,768,8430
KfH-Europe,1,15,3.610811483,2.979600174,129.4403569,31.01674253,0.530881236,1.48312812,22.91233123,39.87663714,516,23412,23822,788,8366
KfH-Europe,1,16,3.538296908,2.998849685,129.6039086,31.2458467,0.571497273,1.810688049,22.73167859,39.80664204,531,23339,23803,785,8323
KfH-Europe,1,17,3.557371206,3.010458278,129.8469923,31.44842463,0.560813651,1.756110917,22.70700654,41.80570493,517,23322,23753,748,8325
KfH-Europe,1,18,3.566521253,3.009671514,129.9944474,31.12872762,0.560608639,1.538494303,22.87226785,42.71227091,496,23181,23544,727,8298
KfH-Europe,1,19,3.595482831,3.013260241,129.8558759,30.01793716,0.532473268,1.786440534,22.71603142,39.25882858,498,23156,23499,779,8238
KfH-Europe,1,20,3.624269465,2.99590067,130.0634726,30.61771979,0.5466262,1.601618622,22.47592288,41.14006025,517,23013,23405,747,8210
KfH-Europe,1,21,3.545694086,3.019962701,130.1869847,30.28716999,0.528835318,1.633602921,22.50856092,39.58299257,511,22917,23254,738,8157
KfH-Europe,1,22,3.587970734,3.001041117,130.4347931,30.42236868,0.510958489,1.549329233,22.67508326,38.42085414,493,22893,23191,721,8158
KfH-Europe,1,23,3.593123231,2.996906346,130.4377237,30.27805518,0.531905876,1.510449517,22.53178133,40.21082854,548,22773,23043,783,8101
KfH-Europe,1,24,3.578980837,3.022867451,130.3830037,29.00697075,0.549634746,1.707004965,22.49791183,39.50750201,485,22705,22940,750,8075
KfH-Europe,1,25,3.634725805,3.00199301,130.9290978,26.21682772,0.514941719,1.593074717,22.51846298,33.49239933,511,22630,22890,719,8030
KfH-Europe,1,26,3.629963888,3.022579875,130.9376291,28.57035005,0.513217043,1.548065592,22.409934,42.37227518,471,22484,22756,676,7965
KfH-Europe,1,27,3.576202461,3.013880212,130.8772422,26.87741433,0.54969515,1.544359098,22.3488694,34.25260784,471,22390,22634,685,7930
KfH-Europe,1,28,3.644996369,3.030254876,131.024349,25.09513239,0.507288473,1.828930211,22.30327163,31.97335347,514,22181,22405,739,7870
KfH-Europe,1,29,3.625165513,3.014358354,131.0758543,27.25906479,0.556727053,1.675100711,22.31617448,36.92381356,458,22058,22294,674,7808
KfH-Europe,1,30,3.641474711,3.034542475,131.1682301,27.74297158,0.545593227,1.6478773,22.11539341,40.65071284,420,21910,22166,682,7759
KfH-Europe,1,31,3.672084699,3.012024827,131.3745143,25.16911386,0.529727969,1.550760811,21.97947878,32.53767608,465,21788,22053,678,7736
KfH-Europe,1,32,3.619679333,3.053791682,131.4900405,25.41534483,0.5713116,1.897532866,22.02280528,34.53789329,496,21651,21908,720,7668
KfH-Europe,1,33,3.65029423,3.038463397,131.6324219,24.93288573,0.487992732,1.715393226,21.93597821,29.98734776,462,21544,21827,668,7618
KfH-Europe,1,34,3.667124733,3.029467458,131.6178595,26.6662623,0.502252701,1.812213866,21.86218683,37.80277988,426,21432,21660,634,7564
KfH-Europe,1,35,3.663310274,3.014918237,131.8780852,26.28130028,0.493508161,1.525451404,21.82216912,35.53793421,453,21246,21527,637,7534
KfH-Europe,1,36,3.703053358,2.984924059,131.6429687,25.2550314,0.482867727,1.37854692,21.73171204,39.08956106,488,21272,21503,665,7499
KfH-Europe,1,37,3.669143885,3.030383912,131.8534073,26.59096857,0.532922081,1.558895264,21.63354393,38.28055005,493,21122,21344,679,7457
KfH-Europe,1,38,3.689775341,3.037703999,132.0293712,24.01263617,0.496029221,1.611165398,21.83033059,32.01137328,461,20966,21180,647,7402
KfH-Europe,1,39,3.7044715,3.026305122,132.1068619,25.86559748,0.51454448,1.946213535,21.72727031,34.35308279,437,20889,21118,614,7394
KfH-Europe,1,40,3.673759708,3.046658854,132.1585905,26.42301941,0.508114908,1.519638393,21.83731083,40.05018612,424,20727,20944,612,7330
KfH-Europe,1,41,3.686428667,3.052323491,132.3925343,24.55892004,0.518158825,1.727977814,21.7729466,35.05150416,450,20654,20883,669,7279
KfH-Europe,1,42,3.697540697,3.037242942,132.3953797,24.13429181,0.486670663,1.680952899,21.75693612,34.99064384,417,20616,20830,609,7249
KfH-Europe,1,43,3.740603391,3.047405474,132.4152551,22.62911621,0.484417756,1.907589669,21.61768314,29.70359871,420,20378,20570,569,7182
KfH-Europe,1,44,3.683201358,3.056470322,132.6285587,23.76222417,0.521946418,1.774822038,21.70900201,30.69051473,423,20219,20396,598,7125
KfH-Europe,1,45,3.710911899,3.0579806,132.5572376,23.00847604,0.539639113,1.860944035,21.71514556,34.59501058,446,20068,20252,666,7089
KfH-Europe,1,46,3.704621095,3.059079127,132.33148,22.45175367,0.500879155,1.808158479,21.30495167,29.10190718,426,19956,20117,643,7036
KfH-Europe,1,47,3.741385627,3.076232006,132.6427637,25.15721014,0.50996828,1.608427524,21.65883722,34.0696169,382,19739,19936,580,6975
KfH-Europe,1,48,3.733384769,3.048637474,132.8198819,24.00032129,0.46927038,1.562401056,21.55633607,34.49615197,406,19704,19899,609,6952
KfH-Europe,1,49,3.695895276,3.077254545,132.8062038,24.27762139,0.527901161,1.91496904,21.23834561,35.42679393,458,19666,19854,636,6937
KfH-Europe,1,50,3.758162803,3.078026334,133.098079,26.19887837,0.494745735,1.822107283,21.35062856,42.61142369,413,19560,19731,605,6880
KfH-Europe,1,51,3.742759389,3.086625412,132.9517685,23.58415509,0.466933706,2.124522429,21.13252767,33.50996123,427,19427,19567,593,6824
KfH-Europe,1,52,3.701042353,3.059119604,133.0449646,25.24935875,0.53744252,1.792482828,21.33250475,36.54003457,395,19294,19446,579,6803
KfH-Europe,1,53,3.736476985,3.055700159,133.0856204,22.77124038,0.510296661,1.575065815,21.25793307,28.07355895,403,19223,19403,586,6770
KfH-Europe,1,54,3.727333222,3.079800853,133.2263748,24.05135,0.515248209,1.735237904,21.34335852,42.62920884,431,19050,19195,580,6697
KfH-Europe,1,55,3.738261501,3.089378918,133.3112116,21.22475499,0.481019407,2.088416391,21.1671919,34.69438705,389,18949,19059,567,6664
KfH-Europe,1,56,3.73207087,3.068488261,133.3668632,24.42775274,0.475685525,1.640710356,21.39766384,42.15085793,399,18837,18953,603,6614
KfH-Europe,1,57,3.725926795,3.137342824,133.4809538,24.38468339,0.503379456,2.538723639,21.12060143,42.11415262,420,18729,18835,590,6575
KfH-Europe,1,58,3.735478388,3.078368716,133.3778741,20.73812789,0.484673156,1.811810475,21.17457907,29.98653672,441,18587,18736,594,6545
KfH-Europe,1,59,3.745911136,3.062029917,133.5462278,23.11497576,0.477072088,1.590932406,21.16523532,32.62537175,361,18518,18616,570,6503
KfH-Europe,1,60,3.70761916,3.065294675,133.7600192,21.89369565,0.517176082,1.739564448,21.35964147,35.02011432,380,18298,18387,577,6423
KfH-Europe,1,61,3.754489714,3.067162801,133.5819292,26.02979828,0.482519333,1.542635334,21.52615316,39.89502369,384,18146,18272,532,6377
KfH-Europe,1,62,3.70879772,3.08711488,133.442843,23.74496776,0.521128868,1.600921535,21.28835578,35.43951674,408,17975,18132,548,6318
KfH-Europe,1,63,3.788065582,3.054831263,133.7152131,22.89834231,0.522959286,1.548171584,21.34981801,34.7503859,410,17824,17983,582,6295
KfH-Europe,1,64,3.728996215,3.049179011,133.7774558,21.78636106,0.489494827,1.487064156,21.1796516,31.37101254,370,17751,17902,551,6238
KfH-Europe,1,65,3.789740818,3.061975444,133.8771153,20.37629562,0.504548917,1.94090604,21.34723777,29.57134393,394,17698,17748,572,6200
KfH-Europe,1,66,3.745687063,3.033189265,133.8227742,22.02522989,0.461344776,1.440989613,21.26868251,32.59253199,320,17504,17618,484,6163
KfH-Europe,1,67,3.769366296,3.069581303,133.8981422,21.50196942,0.495471374,1.893508706,21.04730885,27.42559606,396,17418,17498,571,6130
KfH-Europe,1,68,3.792083992,3.05451658,133.9392778,23.9082381,0.453626741,1.756251216,21.14528588,39.57930842,371,17386,17506,551,6095
KfH-Europe,1,69,3.787373734,3.068207081,133.8991088,24.71636091,0.510198204,1.849216716,21.09253661,36.43316936,376,17261,17348,579,6056
KfH-Europe,1,70,3.733257843,3.060860505,133.9865914,21.57668608,0.495099517,1.633481967,20.98250264,29.0105453,357,17197,17329,542,6053
KfH-Europe,1,71,3.729839866,3.038306281,134.0219833,22.07632568,0.458492717,1.589562838,21.07343452,34.54449238,346,17053,17170,490,5989
KfH-Europe,1,72,3.753889744,3.041308978,134.0373629,21.61392,0.489534312,1.764670207,20.9317453,29.2978212,339,17003,17114,519,5959
KfH-Europe,1,73,3.770120493,3.090595287,134.3224557,20.86494624,0.461242909,1.915884696,20.7928188,29.00841904,347,16846,16963,492,5883
KfH-Europe,1,74,3.745053497,3.103761634,134.2284523,18.44172485,0.492474256,1.866859562,21.02487235,23.34629827,341,16726,16818,512,5888
KfH-Europe,1,75,3.746181204,3.050097422,134.4064475,21.58586275,0.522178217,1.658206012,20.90637958,32.31927588,390,16668,16750,528,5844
KfH-Europe,1,76,3.790126904,3.064829796,134.4387917,18.25074148,0.559280011,1.753186879,20.66821918,24.53261995,381,16545,16636,519,5822
KfH-Europe,1,77,3.768911128,3.081995798,134.2994618,20.09202198,0.472889613,1.892631717,20.73255106,33.3265359,331,16379,16494,469,5753
KfH-Europe,1,78,3.738226198,3.092644651,134.3440571,20.8205303,0.490218696,1.936252318,20.89852578,31.05486536,336,16195,16309,503,5703
KfH-Europe,1,79,3.775239247,3.066159285,134.1671028,21.55601563,0.474913508,1.653538411,20.63704103,28.38829288,318,16121,16207,467,5650
KfH-Europe,1,80,3.815346991,3.050241521,134.455586,18.96164078,0.526222455,1.607474969,20.50681752,23.38843756,346,16014,16116,533,5626
KfH-Europe,1,81,3.815011661,3.073542366,134.3940759,21.11137339,0.477492539,2.020599915,20.63771626,28.12553179,328,15878,16019,482,5582
KfH-Europe,1,82,3.772774753,3.037119136,134.3888494,21.36025283,0.507149235,1.584149892,20.56614353,33.86483594,320,15792,15922,519,5549
KfH-Europe,1,83,3.772588412,3.052334523,134.726104,22.90731824,0.459646961,1.673500228,20.92764009,31.3868325,345,15707,15813,506,5525
KfH-Europe,1,84,3.7666812,3.066431142,134.7120028,22.97332593,0.457169765,1.601898934,20.60695427,40.96734083,311,15631,15726,467,5487
KfH-Europe,1,85,3.808390452,3.063095338,134.7776196,23.55666667,0.503784665,1.882697361,20.62888729,42.41055268,335,15504,15614,475,5465
KfH-Europe,1,86,3.782952492,3.045465611,134.7129185,21.79873815,0.491999124,1.697010799,20.78985197,34.76126769,328,15361,15455,468,5405
KfH-Europe,1,87,3.778057894,3.051621339,134.8641529,20.09743724,0.490374193,1.788358453,20.68810604,25.13343833,324,15278,15381,493,5374
KfH-Europe,1,88,3.817369857,3.041471878,134.976521,22.4666523,0.522833798,1.615984223,20.47697062,33.68539368,308,15201,15296,488,5334
KfH-Europe,1,89,3.784634192,3.044473886,135.1251385,20.80292011,0.544804204,1.531521075,20.70234688,33.15935551,343,15015,15099,502,5292
KfH-Europe,1,90,3.806692101,3.031806613,135.1398845,22.2403663,0.496713386,1.536328039,20.69951344,32.05646929,296,14926,15005,470,5253
KfH-Europe,1,91,3.785898503,3.040865092,135.2372677,18.8781068,0.474837661,1.91141391,20.53145518,24.90111323,306,14800,14904,425,5201
KfH-Europe,1,92,3.823217763,3.032316526,135.0631062,24.53279423,0.498237545,1.710383776,20.56732181,41.47557597,272,14621,14715,462,5145
KfH-Europe,1,93,3.778691843,3.019001793,134.8898817,23.19588367,0.521312213,1.656292265,20.4242086,33.4378856,313,14570,14625,463,5125
KfH-Europe,1,94,3.781164387,3.045394355,135.1820228,21.08507495,0.460969349,1.750016622,20.35096437,28.95637654,341,14456,14518,483,5080
KfH-Europe,1,95,3.835720548,3.050623487,135.0332547,19.32914692,0.490262904,1.860114727,20.20102878,31.8745619,287,14367,14432,439,5036
KfH-Europe,1,96,3.808943172,3.047663628,135.3413629,19.93514019,0.467098386,1.618225814,20.23002275,28.74707886,294,14213,14284,441,5003
KfH-Europe,1,97,3.82801381,3.038370984,135.1411472,18.73751708,0.508747367,1.683543502,20.57110221,22.57322407,276,14138,14249,452,4982
KfH-Europe,1,98,3.765728759,3.05197106,135.281201,20.59349115,0.494700448,1.616126442,20.31387598,29.31666142,282,14120,14138,451,4951
KfH-Europe,1,99,3.804262154,3.110698144,135.5854047,23.01598575,0.500278458,2.299829524,20.239728,40.74712027,300,14066,14076,432,4924
KfH-Europe,1,100,3.828864639,3.053603227,135.551544,22.41699412,0.463573789,1.557503581,20.48610532,38.84033778,269,13911,13958,410,4877
KfH-Europe,1,101,3.804697588,3.077752641,135.4042731,18.79295191,0.435999265,1.561431302,20.38360358,24.77915781,260,13777,13863,420,4831
KfH-Europe,1,102,3.771760375,3.074054618,135.549444,17.90981241,0.524600083,1.5496131,20.47458935,24.71446001,294,13692,13745,480,4833
KfH-Europe,1,103,3.807212527,3.055430156,135.3870087,19.49505272,0.525712473,1.658473731,20.2962531,26.49629252,288,13644,13717,422,4801
KfH-Europe,1,104,3.799071158,3.073808528,135.4693943,19.57623116,0.505016075,1.645544439,20.26027134,29.51123213,144,13552,13607,200,4754
